,id,first_name,last_name,full_name,birthday,rookie_year,gender,country,birth_place,twitter,height,weight,series
279,bd66e6a7-359d-4edb-906c-345b96257523,Joshua,Reeves,Joshua Reeves,1992-11-06,2016.0,M,UNITED STATES,"Bassett, Virginia, United States",nan value,nan value,nan value,cw
280,b030a8df-e7de-44a4-9f59-34bb9fd227d0,Tyler,Reddick,Tyler Reddick,1996-01-11,2014.0,M,UNITED STATES,"Corning, California, United States",TylerReddick,nan value,nan value,cw
281,8e9980c0-68c2-407a-ae7c-c49e02ff19db,Sean,Corr,Sean Corr,1984-02-21,2008.0,M,UNITED STATES,"Goshen, New York, United States",seancorr82_8_48,nan value,nan value,cw
282,cb65cdd3-a520-45c4-b876-42205c21d0e1,Ryan,Lynch,Ryan Lynch,1986-07-31,2012.0,M,UNITED STATES,"New Boston, Texas, United States",nan value,nan value,nan value,cw
283,3ee8cca6-048e-4e36-9216-ed27d294611b,Cole,Custer,Cole Custer,1998-01-23,2016.0,M,UNITED STATES,"Ladera Ranch, California, United States",colecuster00,nan value,nan value,cw
284,36278ef1-e16a-4565-a135-9fded06adf74,Wayne,Edwards,Wayne Edwards,1967-06-23,2000.0,M,UNITED STATES,"Shepherdsville, Kentucky, United States",nan value,nan value,nan value,cw
285,e822a413-9ff4-4315-8834-68e03cfa19cc,John Wes,Townley,John Wes Townley,1989-12-31,2009.0,M,UNITED STATES,"Watkinsville, Georgia, United States",JWTownley,nan value,nan value,cw
286,1ceefe2d-eecd-466e-8589-43de79aec127,David,Levine,David Levine,1993-07-03,2015.0,M,UNITED STATES,"Highland Park, Illinois, United States",nan value,nan value,nan value,cw
287,8a722d8c-d995-47c5-9144-32e374076789,Brady,Boswell,Brady Boswell,1997-04-18,2016.0,M,UNITED STATES,"Watkinsville, Georgia, United States",nan value,nan value,nan value,cw
288,7feeee8c-a83f-43b8-8066-e2fa2a838faa,Alon,Day,Alon Day,1991-11-04,2015.0,M,ISRAEL,"Ashdod, , Israel",nan value,nan value,nan value,cw
289,31c05f01-8b25-4c6a-9a76-75efe03abe13,Caleb,Roark,Caleb Roark,1993-01-13,2011.0,M,UNITED STATES,"Abingdon, Virginia, United States",CalebRoark,nan value,nan value,cw
290,01bfd851-485c-4ae1-be40-0c4ba39abe09,Claire,Decker,Claire Decker,1995-02-22,2016.0,F,UNITED STATES,"Eagle River, Wisconsin, United States",nan value,nan value,nan value,cw
291,2119b3ac-1e56-480b-b9d2-da11ea1b5a6c,Cameron,Hayley,Cameron Hayley,1996-07-21,2015.0,M,CANADA,"Calgary, Alberta, , Canada",CameronNHayley,nan value,nan value,cw
292,1b6090ff-b0a8-400e-b2ae-c1eaf722f44d,Nick,Drake,Nick Drake,1995-12-22,2016.0,M,UNITED STATES,"Mooresville, North Carolina, United States",nan value,nan value,nan value,cw
293,cd36b226-fd8a-4ecc-ab04-eb9453a66444,Carlos,Contreras,Carlos Contreras,1970-06-08,1999.0,M,MEXICO,"Mexico City, , Mexico",ccontreras1122,nan value,nan value,cw
294,cab87b1c-384f-424f-86ad-d84e86c638ee,Kyle,Soper,Kyle Soper,1996-04-25,2016.0,M,UNITED STATES,"Manorville, New York, United States",nan value,nan value,nan value,cw
295,66a8630f-d2a9-41b9-9891-8e7d0198fe9a,Dominique,Van Wieringen,Dominique Van Wieringen,1995-06-22,2016.0,F,CANADA,"Amherstburg, , Canada",nan value,nan value,nan value,cw
296,38d7f5d1-6da3-4706-916d-a0784931c833,Patrick,Staropoli,Patrick Staropoli,1989-11-10,2016.0,M,UNITED STATES,"Plantation, Florida, United States",nan value,nan value,nan value,cw
297,013b2c21-c68e-4f9d-880f-10c921d181e7,Josh,Wise,Josh Wise,1983-02-07,2012.0,M,UNITED STATES,"Riverside, California, United States",Josh_Wise,nan value,nan value,cw
298,309f3d19-0217-40a7-9769-75f3750d6bec,Mike,Bliss,Mike Bliss,1965-04-05,1995.0,M,UNITED STATES,"Milwaukie, Oregon, United States",MikeBliss19,73.0,nan value,cw
299,fdb39618-2e26-448a-afb8-30b2bb2ad4e4,Cj,Faison,Cj Faison,1993-08-31,2013.0,M,UNITED STATES,"Seaford, Delaware, United States",cjfaison,nan value,nan value,cw
300,e6bc00de-f6f4-4076-889b-4de1b398e0ad,Ben,Kennedy,Ben Kennedy,1991-12-26,2014.0,M,UNITED STATES,"Daytona Beach, Florida, United States",BenKennedy11,nan value,nan value,cw
301,450fc237-ddae-4c76-ba03-f173741b1ffe,Casey,Smith,Casey Smith,1985-04-20,2016.0,M,UNITED STATES,"Austin, Texas, United States",nan value,nan value,nan value,cw
302,37dddcf8-63a3-47e7-9c61-b60afc902ef6,Josh,White,Josh White,1991-05-07,2016.0,M,UNITED STATES,"Charleston, West Virginia, United States",nan value,nan value,nan value,cw
303,50d079fb-f661-40d4-812e-207beef1a7e3,Andy,Seuss,Andy Seuss,1987-03-15,2006.0,M,UNITED STATES,"Hempstead, New Hampshire, United States",AndySeuss,nan value,nan value,cw
304,43972c1b-da8b-4d40-a211-894158bf6be6,Kyle,Martel,Kyle Martel,1987-07-02,2012.0,M,UNITED STATES,"Lebanon, Pennsylvania, United States",Kyle_Martel,nan value,nan value,cw
305,9ee80c2a-522a-4f67-b50a-c7f903aa2835,German,Quiroga,German Quiroga Jr,1980-05-29,2013.0,M,MEXICO,"Mexico City, , Mexico",gerspeed1,nan value,nan value,cw
306,b1308062-ff2f-4dc4-a402-58af1c2ebdab,Derek,Scott,Derek Scott Jr,1999-04-22,2016.0,M,UNITED STATES,"Franklin, Texas, United States",nan value,nan value,nan value,cw
307,bcf5b54b-bbbe-4653-aade-a7364e946056,Clint,Bowyer,Clint Bowyer,1979-05-30,2005.0,M,UNITED STATES,"Emporia, Kansas, United States",clintbowyer,72.0,nan value,cw
308,db988485-c318-4a47-9a5e-355b2b8f9aec,Justin,Jennings,Justin Jennings,1970-10-10,2012.0,M,UNITED STATES,"LaGrange, Missouri, United States",nan value,nan value,nan value,cw
309,aa8cc97f-c6cc-4f1c-9163-4d0f47807e92,Dexter,Stacey,Dexter Stacey,1992-11-09,2013.0,M,CANADA,"Quebec, , Canada",nan value,nan value,nan value,cw
310,71ae55ec-0e17-4558-b3b0-d3b8a74d5ac3,Joey,Gattina,Joey Gattina,1979-07-14,2015.0,M,UNITED STATES,"Alabaster, Alabama, United States",nan value,nan value,nan value,cw
311,b63602dc-a12a-446b-a68e-733423d76c3d,Madeline,Crane,Madeline Crane,1997-10-30,2015.0,F,UNITED STATES,"Meansville, Georgia, United States",nan value,nan value,nan value,cw
312,614d3671-2b12-42d6-915e-2521b859e370,Kyle,Weatherman,Kyle Weatherman,1997-08-28,2015.0,M,UNITED STATES,"Wentzville, Missouri, United States",nan value,nan value,nan value,cw
313,3f469f80-5b9c-4468-a674-a1672c4cbaca,Justin,Boston,Justin Boston,1989-09-12,2015.0,M,UNITED STATES,"Baltimore, Maryland, United States",nan value,nan value,nan value,cw
314,4c660324-5f0a-48b5-891e-1bc100933997,Cody,Lane,Cody Lane,1996-01-03,2015.0,M,UNITED STATES,"Port Richey, Florida, United States",nan value,nan value,nan value,cw
315,65d1f369-365b-493d-9109-3af5ecb279b5,Brian,Keselowski,Brian Keselowski,1981-09-02,2008.0,M,UNITED STATES,"Rochester Hills, Michigan, United States",nan value,nan value,nan value,cw
316,428f92fc-e3ed-4833-97a4-6c83af498144,Ruben,Pardo,Ruben Pardo,1979-06-18,2015.0,M,MEXICO,"Mexico City, , Mexico",nan value,nan value,nan value,cw
317,203421e3-d8dd-4ebd-a19f-6481b0cc5bea,Donnie,Neuenberger,Donnie Neuenberger,1962-08-10,2000.0,M,UNITED STATES,"Brandywine, Maryland, United States",nan value,75.0,nan value,cw
318,ed295a71-9e00-422c-92c5-0b236d22a72e,Adam,Edwards,Adam Edwards,1980-05-09,2012.0,M,UNITED STATES,"Falls Church, Virginia, United States",nan value,nan value,nan value,cw
319,67948099-4196-4e1b-ae9e-b437aa99000a,Ryan,Blaney,Ryan Blaney,1993-12-31,2013.0,M,UNITED STATES,"High Point, North Carolina, United States",RyanBlaney22,nan value,nan value,cw
320,9f699c99-4006-4a1e-a39a-8b9ba3436859,Ross,Kenseth,Ross Kenseth,1993-05-25,2015.0,M,UNITED STATES,"Appleton, Wisconsin, United States",nan value,nan value,nan value,cw
321,7410f1bc-c8ef-4edc-a814-8f196aad21a3,Jim,Weiler,Jim Weiler,1972-07-23,2015.0,M,UNITED STATES,"Sonoma, California, United States",nan value,nan value,nan value,cw
322,8fa32d3b-a5ba-4eea-a4eb-9063ed7e7114,Morgan,Shepherd,Morgan Shepherd,1941-10-12,1970.0,M,UNITED STATES,"Ferguson, North Carolina, United States",MShepherd89,69.0,nan value,cw
323,255ce219-6382-4bac-9782-b144715a7736,Cassie,Gannis,Cassie Gannis,1991-04-07,2015.0,F,UNITED STATES,"Phoenix, Arizona, United States",nan value,nan value,nan value,cw
324,f1e6ee12-0c1e-44e4-8efe-9843e844363d,Bryan,Silas,Bryan Silas,1987-06-13,2012.0,M,UNITED STATES,"Stuart, Florida, United States",nan value,nan value,nan value,cw
325,688214a4-99fb-4e45-9a14-58cb0d6d4c2c,Mason,Mingus,Mason Mingus,1994-11-28,2014.0,M,UNITED STATES,"Brentwood, Tennessee, United States",nan value,nan value,nan value,cw
326,955668bd-44c9-4acd-95e6-a3ede9c366ad,Stewart,Hayward,Stewart Hayward,1973-11-27,2015.0,M,CANADA,"Calgary, , Canada",nan value,nan value,nan value,cw
327,f76cfc27-4f6d-4e71-bdc5-a26527d054ce,Robert,Mitten,Robert Mitten,1963-10-03,2015.0,M,UNITED STATES,"Plantation, Florida, United States",nan value,nan value,nan value,cw
328,18d82f63-a0b8-4354-8083-b3e47f050ff1,Kasey,Kahne,Kasey Kahne,1980-04-10,2004.0,M,UNITED STATES,"Enumclaw, Washington, United States",kaseykahne,68.0,nan value,cw
329,b737a38d-eff8-40f9-a694-27cf624c24ee,Daniel,Brown,Daniel Brown,1991-07-05,2015.0,M,ENGLAND,"Essex, , England",nan value,nan value,nan value,cw
330,9824ed84-c894-4e8b-b674-a04b342e061a,Jimmy,Weller,Jimmy Weller III,1985-11-20,2014.0,M,UNITED STATES,"Hubbard, Ohio, United States",nan value,nan value,nan value,cw
331,d513c371-f43b-4a44-80f3-ea4af863c5d2,Kyle,Fowler,Kyle Fowler,1992-06-07,2015.0,M,UNITED STATES,"Smyrna, Georgia, United States",nan value,nan value,nan value,cw
332,38aabaad-d363-4a13-a6a5-ee45490fac14,Tyler,Tanner,Tyler Tanner,1991-07-09,2011.0,M,UNITED STATES,"Auburn, Washington, United States",nan value,nan value,nan value,cw
333,d4fac7e9-dbc0-4547-9d90-abc7c50494a3,Jody,Knowles,Jody Knowles,1986-03-03,2014.0,M,UNITED STATES,"Tryone, Georgia, United States",nan value,nan value,nan value,cw
334,ee6b2d6c-caa9-496c-87d6-2d427bc168a8,Chad,Boat,Chad Boat,1992-04-30,2014.0,M,UNITED STATES,"Phoenix, Arizona, United States",nan value,nan value,nan value,cw
335,0ce4113d-34c8-4272-b658-3b929238dbd3,Brad,Keselowski,Brad Keselowski,1984-02-12,2010.0,M,UNITED STATES,"Rochester Hills, Michigan, United States",keselowski,70.0,nan value,cw
336,147b907c-98c4-4890-9bb7-0db3b210b785,Stanton,Barrett,Stanton Barrett,1972-12-01,2015.0,M,UNITED STATES,"Bishop, California, United States",nan value,73.0,nan value,cw
337,67c795a5-0d15-4b13-b340-30b1c8e2eb71,Scott,Heckert,Scott Heckert,1993-11-21,2016.0,M,UNITED STATES,"Ridgefield, Connecticut, United States",nan value,nan value,nan value,xf
338,048726db-d4ca-49f7-8e28-e8993958236f,Josh,Berry,Josh Berry,1990-10-22,2021.0,M,UNITED STATES,"Hendersonville, Tennessee, United States",JoshBerry,nan value,nan value,xf
339,11ae1582-4211-4cf4-aade-db0f9bcca105,Tommy Joe,Martins,Tommy Joe Martins,1986-12-07,2014.0,M,UNITED STATES,"Como, Mississippi, United States",TommyJoeMartins,nan value,nan value,xf
340,e4b9e60e-d4c2-4b42-93c3-0fa1f2695160,Bayley,Currey,Bayley Currey,1996-10-29,2018.0,M,UNITED STATES,"Driftwood, Texas, United States",nan value,nan value,nan value,xf
341,a35fd670-da61-4091-9673-60d6dc62752f,Jesse,Iwuji,Jesse Iwuji,1987-08-12,2022.0,M,UNITED STATES,"Carrollton, Texas, United States",nan value,nan value,nan value,xf
342,6334f9f0-8b97-4020-8204-2ba30e7dd4ba,John H.,Nemechek,John H. Nemechek,1997-06-11,2015.0,M,UNITED STATES,"Mooresville, North Carolina, United States",JHNemechek,nan value,nan value,xf
343,cb54b9b5-bb7b-400d-9838-ef85747bb2d1,Ryan,Truex,Ryan Truex,1992-03-18,2011.0,M,UNITED STATES,"Mayetta, New Jersey, United States",ryan_truex,nan value,nan value,xf
344,80180569-76d9-4b57-88da-7669987bb856,Preston,Pardus,Preston Pardus,1997-02-15,2019.0,M,UNITED STATES,"New Smyrna Beach, Florida, United States",nan value,nan value,nan value,xf
345,80180569-76d9-4b57-88da-7669987bb856,Preston,Pardus,Preston Pardus,1997-02-15,2019.0,M,UNITED STATES,"New Smyrna Beach, Florida, United States",nan value,nan value,nan value,xf
346,939e647d-756f-41d7-ad65-609344f64bd5,Bubba,Wallace,Bubba Wallace,1993-10-08,2013.0,M,UNITED STATES,"Mobile, Alabama, United States",BubbaWallace,nan value,nan value,xf
347,2e33a0c7-05f0-4887-bcbd-b64606114676,Jeffrey,Earnhardt,Jeffrey Earnhardt,1989-06-22,2013.0,M,UNITED STATES,"Mooresville, North Carolina, United States",JEarnhardt1,nan value,nan value,xf
348,6b94aa52-e320-4388-9039-48a2f6df2ce4,Natalie,Decker,Natalie Decker,1997-06-25,2019.0,F,UNITED STATES,"Eagle River, Wisconsin, United States",nan value,nan value,nan value,xf
349,51b06822-f389-4256-bff2-ae5f5d8f7525,Kaz,Grala,Kaz Grala,1998-12-29,2017.0,M,UNITED STATES,"Westborough, Massachusetts, United States",nan value,nan value,nan value,xf
350,e13afeb8-b199-4bf5-8404-5edfdc617565,Justin,Allgaier,Justin Allgaier,1986-06-06,2008.0,M,UNITED STATES,"Riverton, Illinois, United States",J_Allgaier,nan value,nan value,xf
351,1183e135-a9fa-4a91-9e0a-8895b2854226,Patrick,Gallagher,Patrick Gallagher,1979-01-01,2019.0,M,UNITED STATES,"Thornville, Ohio, United States",nan value,nan value,nan value,xf
352,dde7052f-25f0-4e9e-9779-6bc2943bac99,Trevor,Bayne,Trevor Bayne,1991-02-19,2009.0,M,UNITED STATES,"Knoxville, Tennessee, United States",TBayne6,71.0,175.0,xf
353,5acd218f-cf28-45e5-82b5-ed6e1d836872,Dexter,Bean,Dexter Bean,1987-01-05,2009.0,M,UNITED STATES,"Westby, Wisconsin, United States",nan value,nan value,nan value,xf
354,db560f1a-2ea3-4e9d-b63b-b26e75e90605,Parker,Chase,Parker Chase,2001-02-23,2022.0,M,UNITED STATES,"New Braunfels, Texas, United States",nan value,nan value,nan value,xf
355,6e5e1df9-f740-4d66-8bfb-d27b73b25d8a,Gar,Robinson,Gar Robinson,1995-01-17,2022.0,M,UNITED STATES,"San Antonio, Texas, United States",nan value,nan value,nan value,xf
356,9e7c6f14-d70d-4fd2-9088-b17f863ee568,Brandon,Brown,Brandon Brown,1993-09-14,2019.0,M,UNITED STATES,"Woodbridge, Virginia, United States",86BrandonBrown,nan value,nan value,xf
357,abab879c-93b3-4476-95a0-47f60df1a0e4,Noah,Gragson,Noah Gragson,1998-07-15,2017.0,M,UNITED STATES,"Las Vegas, Nevada, United States",nan value,nan value,nan value,xf
358,96d34584-89d6-4f49-aee5-5bc0dcabb266,Will,Rodgers,Will Rodgers,1994-10-08,2019.0,M,UNITED STATES,"Maui, Hawaii, United States",nan value,nan value,nan value,xf
359,a602316b-3712-4de2-9098-7fcd887e7bd2,Parker,Kligerman,Parker Kligerman,1990-08-08,2011.0,M,UNITED STATES,"Westport, Connecticut, United States",pkligerman,nan value,nan value,xf
360,7ec39c5e-a620-401f-82f7-50713b7c4b30,Myatt,Snider,Myatt Snider,1994-12-30,2018.0,M,UNITED STATES,"Charlotte, North Carolina, United States",nan value,nan value,nan value,xf
361,fc04af5e-bd27-4e87-850c-a72e22dcb4a6,AJ,Allmendinger,AJ Allmendinger,1981-12-16,2007.0,M,UNITED STATES,"Los Gatos, California, United States",AJDinger,66.0,nan value,xf
362,70dfae62-9b3d-41eb-a81a-0360195ef7c3,Rajah,Caruth,Rajah Caruth,2002-06-11,2022.0,M,UNITED STATES,"Washington, District of Columbia, United States",nan value,nan value,nan value,xf
363,e9d5fede-f16b-4f3a-ba79-06caf772c287,Derek,Griffith,Derek Griffith,1997-02-09,2022.0,M,UNITED STATES,"Hudson, New Hampshire, United States",nan value,nan value,nan value,xf
364,460d88fe-cf23-495e-8f04-98729874023c,Daniel,Hemric,Daniel Hemric,1991-01-27,2015.0,M,UNITED STATES,"Kannapolis, North Carolina, United States",DanielHemric,nan value,nan value,xf
365,6e5a779b-11fa-46bf-bfc9-51efedfe66c4,Gray,Gaulding,Gray Gaulding,1998-02-10,2014.0,M,UNITED STATES,"Colonial Heights, Virginia, United States",graygaulding,nan value,nan value,xf
366,9d3664e8-1908-4b50-9d8a-f6be365d0cb1,Josh,Williams,Josh Williams,1992-08-03,2016.0,M,UNITED STATES,"Port Charlotte, Florida, United States",nan value,nan value,nan value,xf
367,55db3948-c3b7-49e9-bb61-7f5450e4a1e4,Alex,Labbe,Alex Labbe,1993-04-29,2018.0,M,CANADA,"Victoriaville, Quebec, , Canada",nan value,nan value,nan value,xf
368,32251b56-7387-4ade-8482-0917553218f4,JJ,Yeley,JJ Yeley,1976-10-05,2006.0,M,UNITED STATES,"Phoenix, Arizona, United States",jjyeley1,68.0,nan value,xf
369,06ad66e1-76fa-488d-b25d-836bca3d0cee,Mason,Massey,Mason Massey,1997-01-24,2020.0,M,UNITED STATES,"Douglasville, Georgia, United States",nan value,nan value,nan value,xf
370,c11cad13-bcf3-47ea-bb7f-be2b4d8d8e18,Brett,Moffitt,Brett Moffitt,1992-08-07,2015.0,M,UNITED STATES,"Grimes, Iowa, United States",Brett_Moffitt,nan value,nan value,xf
371,fb6c45e9-990e-46e3-88df-174449c13334,Ross,Chastain,Ross Chastain,1992-12-04,2012.0,M,UNITED STATES,"Alva, Florida, United States",RossChastain,nan value,nan value,xf
372,e913a9e0-1ab4-494a-be63-7135d1f403c2,Chad,Finchum,Chad Finchum,1994-09-22,2018.0,M,UNITED STATES,"Knoxville, Tennessee, United States",nan value,nan value,nan value,xf
373,e913a9e0-1ab4-494a-be63-7135d1f403c2,Chad,Finchum,Chad Finchum,1994-09-22,2018.0,M,UNITED STATES,"Knoxville, Tennessee, United States",nan value,nan value,nan value,xf
374,53a361e5-644d-461e-8777-9b22b3528114,Ty,Gibbs,Ty Gibbs,2002-10-04,2021.0,M,UNITED STATES,"Charlotte, North Carolina, United States",nan value,nan value,nan value,xf
375,d18adf1a-679d-4ea5-a251-253ac7d03b75,Ryan,Ellis,Ryan Ellis,1989-11-29,2012.0,M,UNITED STATES,"Ashburn, Virginia, United States",ryanellisracing,nan value,nan value,xf
376,d58de4c5-6ad3-4c28-bf16-607d5a4c4a6e,Ryan,Vargas,Ryan Vargas,2000-09-23,2021.0,M,UNITED STATES,"La Mirada, California, United States",nan value,nan value,nan value,xf
377,e615b810-e822-43ab-921a-9f60392ff2e2,Timothy,Viens,Timothy Viens,1976-10-10,2021.0,M,UNITED STATES,"Daytona Beach, Florida, United States",TViens,nan value,nan value,xf
378,614d3671-2b12-42d6-915e-2521b859e370,Kyle,Weatherman,Kyle Weatherman,1997-08-28,2019.0,M,UNITED STATES,"Wentzville, Missouri, United States",KyleWeatherman,nan value,nan value,xf
379,e948835e-ef16-4b14-bd21-c0a6c443c5ee,Parker,Retzlaff,Parker Retzlaff,2003-05-21,2022.0,M,UNITED STATES,"Rhinelander, Wisconsin, United States",nan value,nan value,nan value,xf
380,f07507f1-0a84-4b90-929d-7389dc5baab4,Landon,Cassill,Landon Cassill,1989-07-07,2008.0,M,UNITED STATES,"Cedar Rapids, Iowa, United States",landoncassill,67.0,nan value,xf
381,c7beb5c5-3d88-4dec-881f-793e68ee2d19,Jeb,Burton,Jeb Burton,1992-08-06,2013.0,M,UNITED STATES,"Halifax, Virginia, United States",JebBurtonRacing,nan value,nan value,xf
382,97a4a46c-baa3-4bff-8068-2fc347e37d9a,Brennan,Poole,Brennan Poole,1991-04-11,2016.0,M,UNITED STATES,"The Woodlands, Texas, United States",brennanpoole,nan value,nan value,xf
383,e28a64ca-c622-4b28-b0d9-28bc9390f9e4,Ryan,Preece,Ryan Preece,1990-10-25,2016.0,M,UNITED STATES,"Berlin, Connecticut, United States",RyanPreece_,nan value,nan value,xf
384,f6be7551-6856-4bcf-ba3a-241d5a2016a6,Shane,Lee,Shane Lee,1993-07-04,2018.0,M,UNITED STATES,"Newton, North Carolina, United States",nan value,nan value,nan value,xf
385,665b991b-16f4-4e13-ab70-d29224a0a949,Sage,Karam,Sage Karam,1995-03-05,2021.0,M,UNITED STATES,"Nazareth, Pennsylvania, United States",nan value,nan value,nan value,xf
386,3ee8cca6-048e-4e36-9216-ed27d294611b,Cole,Custer,Cole Custer,1998-01-23,2016.0,M,UNITED STATES,"Ladera Ranch, California, United States",colecuster00,nan value,nan value,xf
387,eada2f6f-b30d-453f-92c0-2e8b31ca8b5a,Drew,Dollar,Drew Dollar,2000-12-02,2022.0,M,UNITED STATES,"Atlanta, Georgia, United States",nan value,nan value,nan value,xf
388,04fd1868-6005-414e-b2a4-7f27f5a0ca3e,Loris,Hezemans,Loris Hezemans,1997-05-26,2019.0,M,NETHERLANDS,"Eindhoven, , Netherlands",nan value,nan value,nan value,xf
389,69d058ca-9fce-4c4f-81f4-34afdc22fd6d,Howie,Disavino,Howie Disavino III,2001-04-10,2022.0,M,UNITED STATES,"Chesterfield, Virginia, United States",nan value,nan value,nan value,xf
390,fc60204c-116b-40d8-a59e-a565e54e3fda,Dale,Earnhardt,Dale Earnhardt Jr,1974-10-10,1998.0,M,UNITED STATES,"Kannapolis, North Carolina, United States",DaleJr,72.0,165.0,xf
391,1a64406d-c51c-47ce-8fb9-a5bb62eb0d9f,Austin,Hill,Austin Hill,1994-04-21,2022.0,M,UNITED STATES,"Winston, Georgia, United States",_AustinHill,nan value,nan value,xf
392,329c2b87-4135-4bb3-982b-c9add9ebe6f6,Stefan,Parsons,Stefan Parsons,1998-06-15,2019.0,M,UNITED STATES,"Cornelius, North Carolina, United States",nan value,nan value,nan value,xf
393,4ab0cc83-8d2b-4922-a294-d8749829eca8,Jeremy,Clements,Jeremy Clements,1985-01-16,2003.0,M,UNITED STATES,"Spartanburg, South Carolina, United States",JClements51,nan value,nan value,xf
394,c41c8d12-aa7d-45ca-8dc6-c27e70327528,Dillon,Bassett,Dillon Bassett,1997-04-02,2019.0,M,UNITED STATES,"Winston-Salem, North Carolina, United States",nan value,nan value,nan value,xf
395,2987a290-93b9-4f4e-9b12-c68b4ed126a4,Riley,Herbst,Riley Herbst,1999-02-24,2020.0,M,UNITED STATES,"Las Vegas, Nevada, United States",nan value,nan value,nan value,xf
396,01ff30a4-ad3b-4f5c-b3e7-7e41e1ff3278,Harrison,Rhodes,Harrison Rhodes,1993-07-15,2015.0,M,UNITED STATES,"High Point, North Carolina, United States",HarrisonRhodes,nan value,nan value,xf
397,81228be2-3223-4e34-80d3-e68f616e8fc6,Ryan,Sieg,Ryan Sieg,1987-06-20,2014.0,M,UNITED STATES,"Tucker, Georgia, United States",RyanSiegRacing,nan value,nan value,xf
398,affd80d6-d7e5-4556-af79-138903dbcde2,Kyle,Sieg,Kyle Sieg,2001-04-16,2022.0,M,UNITED STATES,"Tucker, Georgia, United States",nan value,nan value,nan value,xf
399,3ec3a264-978e-4d79-9f2a-3e2c7d38b8a0,Jesse,Little,Jesse Little,1997-04-15,2020.0,M,UNITED STATES,"Sherrills Ford, North Carolina, United States",jesselittle97,nan value,nan value,xf
400,3ec3a264-978e-4d79-9f2a-3e2c7d38b8a0,Jesse,Little,Jesse Little,1997-04-15,2020.0,M,UNITED STATES,"Sherrills Ford, North Carolina, United States",jesselittle97,nan value,nan value,xf
401,4cccb84a-4841-45e1-9ccf-e1aff0222ab4,Cj,McLaughlin,Cj McLaughlin,1979-01-01,2019.0,M,UNITED STATES,"Framingham, Massachusetts, United States",nan value,nan value,nan value,xf
402,f7cd3bba-d48c-4caa-9c24-1e4eb34708e3,Stan,Mullis,Stan Mullis,1969-09-22,2017.0,M,UNITED STATES,"Las Vegas, Nevada, United States",nan value,nan value,nan value,xf
403,3db91061-ac01-4c67-97b2-ee1c3101e483,Miguel,Paludo,Miguel Paludo,1983-07-26,2011.0,M,BRAZIL,"Nova Prata, , Brazil",MiguelPaludo,nan value,nan value,xf
404,434eb5c2-23e5-44c3-ac41-9695c900d748,Anthony,Alfredo,Anthony Alfredo,1999-03-31,2019.0,M,UNITED STATES,"Ridgefield, Connecticut, United States",nan value,nan value,nan value,xf
405,22732946-c7f9-45e8-82ed-fd54c8a92272,Patrick,Emerling,Patrick Emerling,1992-09-19,2020.0,M,UNITED STATES,"Orchard Park, New York, United States",nan value,nan value,nan value,xf
406,e08cfaf7-f99a-47b8-84c6-4c943e95ead6,David,Starr,David Starr,1967-10-11,2000.0,M,UNITED STATES,"Houston, Texas, United States",DavidStarr44,69.0,nan value,xf
407,9c41a48a-f0fc-4b0f-aad4-5c2c47ae7166,Jade,Buford,Jade Buford,1988-02-15,2020.0,M,UNITED STATES,"Nashville, Tennessee, United States",nan value,nan value,nan value,xf
408,2c1c1628-d612-45cf-951c-7626373d1c79,Sam,Mayer,Sam Mayer,2003-06-26,2021.0,M,UNITED STATES,"Franklin, Wisconsin, United States",nan value,nan value,nan value,xf
409,91ef2e56-87d1-4471-8794-65497f4ed449,Ronnie,Bassett,Ronnie Bassett Jr,1995-12-21,2019.0,M,UNITED STATES,"Winston-Salem, North Carolina, United States",nan value,nan value,nan value,xf
410,3351be0f-248d-4901-85cc-20c33d4ead00,Caesar,Bacarella,Caesar Bacarella,1975-12-18,2017.0,M,UNITED STATES,"Parkland, Florida, United States",nan value,nan value,nan value,xf
411,5b2a4c69-46ea-4b41-96ec-ec27d47ae89c,Matt,Mills,Matt Mills,1996-11-14,2017.0,M,UNITED STATES,"New Philadelphia, Ohio, United States",nan value,nan value,nan value,xf
412,61d62118-dddb-4b80-888e-007ea2f046a7,Joe,Graf,Joe Graf Jr,1998-07-12,2020.0,M,UNITED STATES,"Mahwah, New Jersey, United States",nan value,nan value,nan value,xf
413,01399821-2c69-4580-94dd-d1c507194f45,Brandon,Jones,Brandon Jones,1997-02-18,2015.0,M,UNITED STATES,"Atlanta, Georgia, United States",brandonjonesrac,nan value,nan value,xf
414,788d2f69-6260-40c0-ad66-631a9cc0c24d,Joey,Gase,Joey Gase,1993-02-08,2012.0,M,UNITED STATES,"Cedar Rapids, Iowa, United States",JoeyGaseRacing,nan value,nan value,xf
415,a9988edd-7707-4a75-9ee5-d3a8cae0c8aa,Timmy,Hill,Timmy Hill,1993-02-25,2011.0,M,UNITED STATES,"Port Tobacco, Maryland, United States",TimmyHillRacer,nan value,nan value,xf
416,8dd98524-b888-4f59-a32c-f6b66b3730b6,Sheldon,Creed,Sheldon Creed,1997-09-30,2019.0,M,UNITED STATES,"Alpine, California, United States",nan value,nan value,nan value,xf
417,d259900a-e2e7-4612-b201-178bb80a862c,Josh,Bilicki,Josh Bilicki,1995-06-03,2018.0,M,UNITED STATES,"Menomonee Falls, Wisconsin, United States",nan value,nan value,nan value,xf
